Movie_Name, Cast_Name, Total_Centrality, Average_Centrality
Thoda Tum Badlo Thoda Hum,raju,444,7.655172414
Tumsa Nahin Dekha,jiya,104.5,1.33974359
Tumsa Nahin Dekha,john,0,0
Tumsa Nahin Dekha,daksh,273.6666667,2.243169399
Tumsa Nahin Dekha,brother,7,1.75
Vaastu Shastra,the,0,0
Vaastu Shastra,rohan,68.6,1.758974359
Vaastu Shastra,son,131,3.358974359
Vaastu Shastra,virag,158,4.051282051
Vaastu Shastra,manish,115,4.107142857
Vaastu Shastra,dinesh,0,0
Veer-Zaara,raza,0,0
Veer-Zaara,veer,3672.5,7.419191919
Veer-Zaara,man,493.8333333,12.34583333
Yeh Lamhe Judaai Ke,kamlesh,0,0
Yeh Lamhe Judaai Ke,dushant,351.3333333,4.504273504
Yeh Lamhe Judaai Ke,dhingra,277.6666667,5.048484848
Yuva,,0,0
Yuva,michael,271.3333333,2.153439153
Yuva,son,40,4.444444444
Yuva,gopal,0,0
Yuva,arjun,186,1.309859155
712 Phere,joshi,234.3333333,3.043290043
712 Phere,manoj,124,3.351351351
Aashiq Banaya Aapne,karan,292,1.933774834
Anjaane,aditya,9,0.18
Apaharan,gaya,23,0.223300971
Apaharan,son,123,7.6875
Apaharan,tabrez,146.3333333,0.671253823
Apaharan,father,335.1333333,3.808333333
Apaharan,ranjan,177,3.765957447
Apaharan,man,10,1
Apaharan,singh,365.5,3.807291667
Apaharan,ajay,536.1,1.143070362
Bachke Rehna Re Baba,man,32.16666667,2.924242424
Barsaat,arav,448,1.947826087
Bewafaa,raja,768.6666667,5.49047619
Bewafaa,father,40,4.444444444
Bewafaa,aditya,923.8333333,7.106410256
Black,father,107.1666667,1.913690476
Black,man,9.5,1.9
Black Friday,yaqub,0,0
Black Friday,khan,503.9,11.19777778
Black Friday,asgar,0,0
Black Friday,tiger,134,1.353535354
Black Friday,brother,96,8
Blackmail,son,71,2.535714286
Blackmail,shekhar,155.8333333,1.712454212
Blackmail,abhay,1242.5,8.068181818
Blackmail,inspector,156.5,6.019230769
Blackmail,man,775.1666667,29.81410256
Bluffmaster!,dittu,564,11.05882353
Bluffmaster!,man,235,5.731707317
Bunty Aur Babli,jcp,0,0
Bunty Aur Babli,father,45.66666667,1.087301587
Bunty Aur Babli,dashrath,2,0.039215686
Bunty Aur Babli,man,108,2.7
Chaahat  Ek Nasha,rahul,79,0.822916667
Chaahat  Ek Nasha,jaidev,69,2.379310345
Chand Sa Roshan Chehra,kapur,16,0.695652174
Chand Sa Roshan Chehra,firdaus,852,26.625
Chand Sa Roshan Chehra,boy,602,15.43589744
Chocolate,krishan,0,0
Classic - Dance Of Love,dr.,0,0
Classic - Dance Of Love,acharya,69,1.189655172
D,mukarram,18,0.290322581
D,hashim,351.5,4.234939759
D,raghav,3101.333333,26.50712251
D,deshu,1313.5,6.633838384
Deewane Huye Paagal,murugan,238.5,3.097402597
Deewane Huye Paagal,khurana,21,0.185840708
Deewane Huye Paagal,tommy,1380,5.073529412
Deewane Huye Paagal,babloo,125,1.146788991
Deewane Huye Paagal,sanju,3246.333333,8.410189983
Deewane Huye Paagal,boy,235.8333333,8.734567901
Deewane Huye Paagal,rocky,4013.833333,5.080801688
Deewane Huye Paagal,mehboob,550.2,5.190566038
Deewane Huye Paagal,karan,1208.25,2.165322581
Deewane Huye Paagal,brother,2944.033333,23.18136483
Dil Jo Bhi Kahey...,jai,767.0833333,6.040026247
Dil Jo Bhi Kahey...,norman,15,1.666666667
Dosti: Friends Forever,kiran,60,1.395348837
Dosti: Friends Forever,karan,198.1666667,1.446472019
Dosti: Friends Forever,raj,367.8333333,3.641914191
Dosti: Friends Forever,thapar,59,1.475
Dosti: Friends Forever,brother,29.5,2.269230769
Dreams,hasan,258,8.0625
Dreams,dr.,0,0
Dreams,ahmed,38.5,1.925
Dreams,saddam,13,2.166666667
Dreams,mehdi,454.5,2.35492228
Dreams,ali,445.1666667,2.11984127
Dus,asif,2332,28.79012346
Dus,himmat,913.5,3.920600858
Dus,altaf,96,0.827586207
Dus,aditya,825.5,4.560773481
Dus,dan,250.6666667,0.904933815
Dus,irfan,185.5,3.3125
Dus,siddhant,604.5,2.056122449
Dus,dheer,250.3,7.821875
Ek Ajnabee,suryaveer,0,0
Ek Ajnabee,surya,131,1.18018018
Ek Ajnabee,chang,138,3.942857143
Ek Ajnabee,shekhar,46,1.069767442
Ek Ajnabee,man,354,13.61538462
Ek Ajnabee,anamika,91,1.895833333
Ek Ajnabee,brother,83.5,3.092592593
Ek Ajnabee,colonel,0,0
Ek Khiladi Ek Haseena,jehangir,1066.666667,22.69503546
Ek Khiladi Ek Haseena,sikander,64.33333333,1.286666667
Ek Khiladi Ek Haseena,arjun,635.6666667,6.171521036
Elaan,salim,568,9.466666667
Elaan,father,1092.983333,11.04023569
Elaan,boy,192,8.347826087
Elaan,baba,3637.533333,9.623104056
Elaan,son,6,1
Elaan,abhimanyu,2175.433333,7.179647965
Elaan,karan,944.3333333,2.165902141
Elaan,sikander,97,8.083333333
Elaan,man,444.6666667,6.091324201
Elaan,arjun,203,1.085561497
Fareb,mehta,128,3.764705882
Fareb,amit,777.6,14.67169811
Fareb,aditya,24643.52857,185.2896885
Garam Masala,babban,469,6.797101449
Garam Masala,mambo,688.5,14.05102041
Garam Masala,boy,0,0
Garam Masala,mac,368,1.514403292
Garam Masala,sam,73,0.349282297
Hanuman,lord,0,0
Hazaaron Khwaishein Aisi,the,0,0
Hazaaron Khwaishein Aisi,siddharth,1184.166667,3.688992731
Hazaaron Khwaishein Aisi,vikram,696,3.107142857
Hazaaron Khwaishein Aisi,bihar,63,1.575
Hazaaron Khwaishein Aisi,father,176,6.769230769
Home Delivery,michael,2111.763492,12.87660666
Home Delivery,karan,432.8333333,9.017361111
Home Delivery,man,537,11.93333333
Home Delivery,sunny,167.6666667,1.445402299
Insan,actor,14.5,1.45
Insan,khan,824.25,32.97
Insan,amjad,426.3333333,2.232111693
Insan,man,6,2
Insan,rathod,984.3333333,5.468518519
Insan,avinash,894,6.622222222
Insan,azhar,346.8333333,2.989942529
Iqbal,kamal,74.45,1.353636364
Iqbal,mohit,0,0
Iqbal,guruji,228.6333333,4.156969697
Iqbal,iqbal,1815.1,5.893181818
Iqbal,boy,723.8333333,15.40070922
Jaane Hoga Kya,dr.,0,0
Jaane Hoga Kya,krishnan,34,1.214285714
Jaane Hoga Kya,siddharth,813.5,3.78372093
Jaane Hoga Kya,inspector,0,0
Jai Chiranjeeva,sathya,20,0.588235294
Jai Chiranjeeva,sathyanaraya,0,0
Jai Chiranjeeva,man,160.5,8.025
James,james,334.5,4.919117647
James,brother,106,5.888888889
Jo Bole So Nihaal,romeo,564.6666667,6.416666667
Jo Bole So Nihaal,nihaal,237,2.662921348
Jo Bole So Nihaal,khan,68,6.8
Jo Bole So Nihaal,bhatnagar,192,11.29411765
Jo Bole So Nihaal,singh,78.83333333,1.608843537
Jurm,rohit,18,2.571428571
Jurm,an,0,0
Jurm,avinash,194.6666667,2.862745098
Kaal,sajid,0,0
Kaal,kaali,0,0
Kaal,vishal,0,0
Kaal,jungle,17,2.833333333
Kalyug,a,3422.366667,25.3508642
Kalyug,kunal,896.6928072,2.470228119
Kalyug,father,909.3081363,17.15675729
Kalyug,johnny,441.9166667,5.138565891
Kalyug,ali,41,0.5125
Karam,jon,126.3333333,1.044077135
Karam,john,0,0
Karam,yunus,474.3333333,20.62318841
Kasak,son,37.5,2.34375
Kisna: The Warrior Poet,father,46,5.111111111
Kisna: The Warrior Poet,boy,58.5,5.318181818
Kisna: The Warrior Poet,kisna,139,1.053030303
Koi Aap Sa,rohan,804.9333333,5.261002179
Koi Aap Sa,ranjit,184,5.75
Kuchh Meetha Ho Jaye,khan,8955.828571,50.59790153
Kuchh Meetha Ho Jaye,farha,677.540873,11.88668198
Kyaa Kool Hai Hum,d.k.,0,0
Kyaa Kool Hai Hum,rahul,254,2.54
Kyaa Kool Hai Hum,karan,5,0.119047619
Kyon Ki,anand,245,1.144859813
Kyon Ki,sunil,105,1.235294118
Kyon Ki,patient,28,4
Kyon Ki,father,7,1.4
Kyon Ki,karan,4,0.333333333
Lucky: No Time for Love,ambassador,68.5,5.708333333
Lucky: No Time for Love,mr.,0,0
Lucky: No Time for Love,sekhri,55,1.896551724
Lucky: No Time for Love,kapoor,116,4
Lucky: No Time for Love,aditya,527.6666667,4.397222222
Lucky: No Time for Love,colonel,220.3333333,2.824786325
Main Aisa Hi Hoon,rahul,5.25,0.21875
Main Aisa Hi Hoon,indraneel,967.4055556,10.40221027
Main Aisa Hi Hoon,dayanath,170,1.954022989
Main Aisa Hi Hoon,neel,13,0.185714286
Main Meri Patni Aur Woh,rajpal,45,0.46875
Maine Gandhi Ko Nahin Mara,son,0,0
Maine Gandhi Ko Nahin Mara,uttam,1238.5,10.32083333
Maine Gandhi Ko Nahin Mara,brother,65.33333333,2.177777778
Maine Pyaar Kyun Kiya?,samir,3193.166667,15.50080906
Mangal Pandey: The Rising,pandey,453.5,2.606321839
Mangal Pandey: The Rising,mangal,19,0.678571429
Mangal Pandey: The Rising,gordon,219,1.46
Mangal Pandey: The Rising,heera,117,3.441176471
Morning Raga,father,92,1.642857143
Morning Raga,son,1730.3,20.11976744
Mumbai Xpress,rao,1100.666667,14.11111111
Mumbai Xpress,mehta,62.5,1.453488372
Mumbai Xpress,son,644,23.85185185
Mumbai Xpress,man,129,6.142857143
Mumbai Xpress,boy,446,18.58333333
Mumbai Godfather,romeo,248.5,1.775
Mumbai Godfather,vijay,32,0.888888889
My Brother...Nikhil,his,17,0.326923077
My Brother...Nikhil,nikhil,316,2.488188976
My Brother...Nikhil,nigel,12.66666667,0.436781609
My Wife's Murder,tejpal,157,1.804597701
My Wife's Murder,police,0,0
My Wife's Murder,insp.,0,0
My Wife's Murder,ravi,549.1666667,6.034798535
Neal 'n' Nikki,neal,145,1.021126761
Neal 'n' Nikki,her,0,0
Netaji Subhas Chandra Bose: The Forgotten Hero,hitler,1671.5,20.13855422
Netaji Subhas Chandra Bose: The Forgotten Hero,bose,1497.5,2.674107143
Netaji Subhas Chandra Bose: The Forgotten Hero,shah,305.5,4.559701493
Netaji Subhas Chandra Bose: The Forgotten Hero,bhagat,0,0
No Entry,shekhar,153,6.12
No Entry,prem,80.5,1.412280702
Padmashree Laloo Prasad Yadav,father,36,5.142857143
Padmashree Laloo Prasad Yadav,yadav,742.2,11.596875
Padmashree Laloo Prasad Yadav,laloo,119,1.144230769
Page 3,actor,153,10.92857143
Page 3,vinayak,0,0
Page 3,deepak,4,0.043956044
Page 3,agarwal,36,0.857142857
Page 3,man,294,9.8
Page 3,ramesh,4,0.071428571
Pehchaan: The Face of Truth,khanna,452.3333333,15.07777778
Pehchaan: The Face of Truth,milind,0,0
Parineeta,father,150.3333333,3.758333333
Parineeta,girish,243,2.641304348
Parineeta,rabindranath,0,0
Rahul's Arranged Marriage,rahul,859,17.89583333
Rahul's Arranged Marriage,father,6.833333333,0.235632184
Rahul's Arranged Marriage,man,278.1666667,13.24603175
Ramji Londonwale,actor,0,0
Ramji Londonwale,ramji,109,0.615819209
Ramji Londonwale,kapoor,155,8.157894737
Ramji Londonwale,raj,0,0
Ramji Londonwale,an,0,0
Ramji Londonwale,badri,116,3.411764706
Rog,uday,38,2.235294118
Rog,harsh,245,1.801470588
Rog,rathod,1566.8,6.474380165
Rog,ali,2072.716667,19.01574924
Salaam Namaste,nick,199.5,0.545081967
Salaam Namaste,ron,47.33333333,1.213675214
Salaam Namaste,jignesh,11,1.222222222
Salaam Namaste,ranjan,42,2.8
Sarkar,rasheed,20,0.235294118
Sarkar,sarkar,1605.666667,5.903186275
Sarkar,selvar,0,0
Sarkar,son,238.6666667,5.682539683
Sarkar,shankar,3052.72381,12.21089524
Sarkar,vishnu,167.5,1.840659341
Sarkar,mani,898,14.03125
Sehar,professor,0,0
Sehar,ajay,177.8333333,1.481944444
Shaadi No. 1,aryan,0,0
Shaadi No. 1,raj,0,0
Shaadi No. 1,veer,132,1.157894737
Shaadi No. 1,man,0,0
Shabd,antara,153.3690476,1.649129544
Shabd,yash,369.6333333,3.932269504
Shabd,shaukat,180.3333333,0.985428051
Shabd,man,173,15.72727273
Silsiilay,bollywood,582.1666667,20.07471264
Ssukh,chandraprakash,6713.361111,53.70688889
Taj Mahal: An Eternal Love Story,love,728.5,7.004807692
Taj Mahal: An Eternal Love Story,a,86,0.337254902
Taj Mahal: An Eternal Love Story,siddique,355.6666667,9.359649123
Taj Mahal: An Eternal Love Story,jahangir,2062.566667,25.78208333
Taj Mahal: An Eternal Love Story,shah,906.5,6.665441176
Taj Mahal: An Eternal Love Story,mumtaz,61,0.871428571
Taj Mahal: An Eternal Love Story,empress,331.3333333,11.83333333
Taj Mahal: An Eternal Love Story,bano,714.3333333,6.738993711
Taj Mahal: An Eternal Love Story,mahal,1395.833333,13.42147436
Taj Mahal: An Eternal Love Story,son,834.0333333,14.13615819
Taj Mahal: An Eternal Love Story,emperor,1430.833333,21.04166667
Taj Mahal: An Eternal Love Story,asaf,0,0
Taj Mahal: An Eternal Love Story,arjumand,78,0.78
Taj Mahal: An Eternal Love Story,khurram,624.6666667,2.296568627
Taj Mahal: An Eternal Love Story,jahan,1350.166667,5.44422043
Vaada,saxena,107.6666667,1.631313131
Vaada,alex,134,5.583333333
Vaada,rahul,3942.466667,8.370417551
Vaada,karan,5687.75,8.831909938
Vaada,khan,4,0.4
Vaada,pooja,8640.316667,27.60484558
Vaada,man,80.33333333,2.591397849
Vaada,boy,9,3
Vaah! Life Ho Toh Aisi!,actor,653.5833333,21.78611111
Vaah! Life Ho Toh Aisi!,sanjay,0,0
Vaah! Life Ho Toh Aisi!,adi,604.8333333,3.166666667
Vaah! Life Ho Toh Aisi!,verma,515.8333333,14.73809524
Vaah! Life Ho Toh Aisi!,boy,434,19.72727273
Vaah! Life Ho Toh Aisi!,aditya,0,0
Viruddh... Family Comes First,amar,1087.333333,5.663194444
Viruddh... Family Comes First,vidyadhar,120.5666667,0.602833333
Viruddh... Family Comes First,asgar,211,14.06666667
Viruddh... Family Comes First,ali,0,0
Waqt: The Race Against Time,son,290.1666667,4.605820106
Waqt: The Race Against Time,father,413.1666667,4.918650794
Waqt: The Race Against Time,ishwar,544.8333333,3.131226054
Waqt: The Race Against Time,man,120,5.454545455
Waqt: The Race Against Time,boy,237.8333333,8.201149425
Waqt: The Race Against Time,aditya,75,0.51369863
Yahaan,aman,265.3333333,4.65497076
Yahaan,brother,12,2.4
Zameer: The Fire Within,dildar,6,0.4
Zameer: The Fire Within,suraj,447,2.865384615
Zameer: The Fire Within,father,177.5,3.62244898
Zeher,siddharth,1122.666667,5.320695103
36 China Town,kk,0,0
36 China Town,natwar,0,0
36 China Town,mr.,0,0
36 China Town,rocky,0,0
36 China Town,actor,653.5,19.8030303
36 China Town,son,88.5,8.045454545
36 China Town,karan,45,9
36 China Town,raj,0,0
Aap Ki Khatir,danny,587.1666667,4.85261708
Aap Ki Khatir,aman,568.5,4.511904762
Aap Ki Khatir,kunal,38,0.550724638
Aap Ki Khatir,arjun,0,0
Ahista Ahista,dheeraj,2399.166667,13.40316574
Ahista Ahista,ramdev,1335.3,31.05348837
Ahista Ahista,ankush,415.5,1.709876543
Aisa Kyon Hota Hai,vivek,167.5,5.075757576
Aisa Kyon Hota Hai,raj,56,0.875
Aksar,raj,1010.166667,4.469764012
Aksar,ricky,981.6666667,3.974358974
Alag,widower,60,3.157894737
Alag,rastogi,0,0
Alag,father,635.1666667,16.71491228
Alag,tejas,830.3333333,4.193602694
Alag,hemant,30,1.666666667
Ankahee,her,0,0
Ankahee,father,271.1666667,2.632686084
Ankahee,shekhar,1982.416667,4.012989204
Anthony Kaun Hai?,raghu,2745.5,20.79924242
Anthony Kaun Hai?,champak,0,0
Anthony Kaun Hai?,champ,372,2.162790698
Aparichit,remo,37,0.339449541
Aparichit,chari,32,0.395061728
Aparichit,prabhakar,149.5,2.076388889
Aparichit,man,32.5,2.5
Aparichit,brother,6,3
Apna Sapna Money Money,prasad,260,13.68421053
Apna Sapna Money Money,sarju,5732.566667,36.28206751
Apna Sapna Money Money,julie,180.5,6.942307692
Apna Sapna Money Money,kishan,1835,11.99346405
Apna Sapna Money Money,rana,0,0
Apna Sapna Money Money,mane,373,8.108695652
Apna Sapna Money Money,shivani,4,0.114285714
Apna Sapna Money Money,arjun,465.8333333,2.518018018
Baabul,avi,791.1666667,5.274444444
Baabul,father,336,14.60869565
Baabul,rajat,25,1.086956522
Baabul,balraj,607.5,5.573394495
Baabul,man,960.5,30.98387097
Baabul,boy,24,1.6
Baabul,avinash,0,0
Baabul,balwant,15,0.384615385
Bas Ek Pal,rahul,829.8333333,4.485585586
Bas Ek Pal,nikhil,605.5,2.28490566
Bas Ek Pal,kapoor,39,3.545454545
Bas Ek Pal,farhad,290.6,4.211594203
Being Cyrus,cyrus,398.6666667,1.434052758
Being Cyrus,fardoonjee,1158.833333,14.30658436
Being Cyrus,man,36.5,4.055555556
Being Cyrus,dinshaw,689.6666667,5.071078431
Being Cyrus,farrokh,840.1666667,6.177696078
Bhagam Bhag,guru,257.5,5.722222222
Bhagam Bhag,champak,114.3333333,1.786458333
Bhagam Bhag,gullu,59,0.867647059
Bhagam Bhag,babla,99,0.942857143
Bhagam Bhag,mehra,66,3.473684211
Bhagam Bhag,vikram,159,1.806818182
Bhagam Bhag,man,0,0
Bhagam Bhag,bunty,381,1.924242424
Bhagam Bhag,gandhi,33,0.559322034
Bhagam Bhag,commissioner,122,1.435294118
Chand Ke Paar Chalo,chander,429,3.698275862
Chand Ke Paar Chalo,johnny,48.33333333,1.421568627
Chand Ke Paar Chalo,khan,34,2.615384615
Chand Ke Paar Chalo,kapoor,0,0
Chingaari,panda,116.6666667,3.070175439
Chingaari,chandan,52,0.577777778
Chingaari,bhuvan,0,0
Chup Chup Ke,mangal,43.33333333,0.666666667
Chup Chup Ke,bandya,0,0
Chup Chup Ke,gundya,34,0.871794872
Chup Chup Ke,jeetu,520.6666667,1.846335697
Chup Chup Ke,prabhat,220,3.098591549
Corporate,sehgal,912.1666667,5.124531835
Corporate,vinay,0,0
Corporate,gulabrao,101,1.629032258
Corporate,nishi,412.3333333,3.325268817
Corporate,naveen,9,1.5
Corporate,marwah,372.7,3.054918033
Corporate,the,132,0.406153846
Corporate,ritesh,481.5,6.878571429
Darwaaza Bandh Rakho,goga,0,0
Darwaaza Bandh Rakho,taneja,0,0
Darwaaza Bandh Rakho,mughale,0,0
Darwaaza Bandh Rakho,ajay,0,0
Deadline: Sirf 24 Ghante,kabir,80,8.888888889
Deadline: Sirf 24 Ghante,viren,849,4.589189189
Deadline: Sirf 24 Ghante,man,69,7.666666667
Deadline: Sirf 24 Ghante,krish,6,0.146341463
Devaki,rahul,1145.5,11.80927835
Devaki,father,210.9166667,4.487588652
Devaki,man,239.1333333,5.56124031
Devaki,boy,177,8.045454545
Dharti Kahe Pukar Ke,kunal,0,0
Dharti Kahe Pukar Ke,deepak,371.6333333,10.93039216
Dharti Kahe Pukar Ke,singh,28.66666667,2.205128205
Dharti Kahe Pukar Ke,arjun,156.3333333,1.395833333
Dhoom 2,,0,0
Dhoom 2,mr.,0,0
Dhoom 2,aryan,116,1.026548673
Dhoom 2,he,0,0
Don: The Chase Begins Again,de,0,0
Don: The Chase Begins Again,don,343,1.573394495
Don: The Chase Begins Again,vardhan,312,3.545454545
Don: The Chase Begins Again,silva,780.5,4.312154696
Don: The Chase Begins Again,deepu,68.5,1.397959184
Don: The Chase Begins Again,ramesh,259,8.35483871
Don: The Chase Begins Again,vijay,868,2.97260274
Don: The Chase Begins Again,singhania,73.66666667,1.364197531
Dor,shankar,194,2.30952381
Dor,randhir,214,4.863636364
Dor,father,219.1666667,18.26388889
Dor,chopra,45.5,2.676470588
Dor,amir,45,1.40625
Dor,singh,65.66666667,1.238993711
Eight: The Power of Shani,suraj,293,8.878787879
Eight: The Power of Shani,raj,169,1.550458716
Eight: The Power of Shani,man,66,3.473684211
Eight: The Power of Shani,brother,206.3333333,10.31666667
Family  Ties of Blood,abhir,263.3333333,3.333333333
Family  Ties of Blood,father,39.66666667,3.051282051
Family  Ties of Blood,shekhar,246.1666667,3.00203252
Family  Ties of Blood,viren,381.6666667,1.750764526
Family  Ties of Blood,khan,284.8333333,3.797777778
Family  Ties of Blood,nephew,142,5.071428571
Family  Ties of Blood,aryan,136,0.814371257
Family  Ties of Blood,brother,68,3.238095238
Fanaa,son,165.5,2.177631579
Fanaa,father,304.1666667,3.578431373
Fanaa,rehan,450,1.480263158
Fanaa,qadri,83,7.545454545
Fight Club  Members Only,mohit,135,1.144067797
Fight Club  Members Only,sandy,142,3.086956522
Fight Club  Members Only,somil,2205.033333,40.09151515
Fight Club  Members Only,brother,103,2.861111111
Fight Club  Members Only,vicky,228.6666667,1.475268817
Fight Club  Members Only,dinesh,166.5,1.85
Gangster,aakash,2988.216667,7.565105485
Gangster,khan,534.1857143,7.12247619
Gangster,daya,9575.55,19.34454545
Gangster,boy,38,5.428571429
Golmaal: Fun Unlimited,somnath,303.8333333,2.642028986
Golmaal: Fun Unlimited,babli,1749.966667,13.35852417
Golmaal: Fun Unlimited,sameer,4075.116667,34.83005698
Golmaal: Fun Unlimited,father,2342.980952,70.9994228
Golmaal: Fun Unlimited,gopal,7368.966667,37.21700337
Golmaal: Fun Unlimited,laxman,2385.35,12.82446237
Holiday,dino,114,3
Humko Deewana Kar Gaye,oberoi,37,1.761904762
Humko Deewana Kar Gaye,mr,0,0
Humko Deewana Kar Gaye,karan,112.5,1.196808511
Humko Deewana Kar Gaye,aditya,291.5,0.994880546
Humko Deewana Kar Gaye,nawab,256.1666667,8.26344086
Humko Tumse Pyaar Hai,prasad,77,3.85
Humko Tumse Pyaar Hai,raj,316,1.880952381
Humko Tumse Pyaar Hai,rohit,510.5,1.849637681
Iqraar By Chance,raj,129,3.225
Iqraar By Chance,man,240,6.857142857
I See You,raj,2137.033333,9.986137072
I See You,inspector,0,0
Jaan-E-Mann,rao,0,0
Jaan-E-Mann,suhaan,0,0
Jaan-E-Mann,agastya,0,0
Jawani Diwani,umesh,5979.333333,25.88455988
Jawani Diwani,mann,0,0
Kabul Express,imran,691,2.068862275
Kabul Express,jai,0,0
Kabul Express,suhel,534,3.787234043
Kabhi Alvida Naa Kehna,kamal,5,0.063291139
Kabhi Alvida Naa Kehna,dev,1882.666667,4.119620715
Kabhi Alvida Naa Kehna,father,95.66666667,6.377777778
Kabhi Alvida Naa Kehna,sam,674.5,3.854285714
Khosla Ka Ghosla,cherry,11,0.080291971
Khosla Ka Ghosla,kishore,121,1.551282051
Khosla Ka Ghosla,khurana,541.5,3.493548387
Khosla Ka Ghosla,khosla,199,1.745614035
Khosla Ka Ghosla,asif,50,0.769230769
Khosla Ka Ghosla,kamal,158,1.795454545
Khosla Ka Ghosla,father,218,2.906666667
Khosla Ka Ghosla,man,55,3.235294118
Khosla Ka Ghosla,bunty,6,0.166666667
Krrish,,0,0
Krrish,krrish,200,2
Krrish,bahadur,43.5,2.9
Krrish,krishna,694,1.994252874
Krrish,rohit,1102.333333,8.611979167
Krrish,mehra,60,3.333333333
Krrish,five-year-old,0,0
Krrish,vikram,0,0
Krrish,sinha,79,7.181818182
Krrish,siddhant,389.5,3.509009009
Lage Raho Munna Bhai,bhai,1449.466667,24.9908046
Lage Raho Munna Bhai,lucky,44,0.357723577
Lage Raho Munna Bhai,image,503.5,7.404411765
Lage Raho Munna Bhai,circuit,81,3.24
Lage Raho Munna Bhai,munna,226.5,0.623966942
Lage Raho Munna Bhai,murli,2480.933333,48.64575163
Lage Raho Munna Bhai,kkhurana,17.5,0.182291667
Lage Raho Munna Bhai,maharaj,168,2.434782609
Lage Raho Munna Bhai,gandhi,581.6666667,3.752688172
Lage Raho Munna Bhai,singh,92.33333333,2.715686275
Lage Raho Munna Bhai,sharma,487.2333333,9.553594771
Love Ke Chakkar Mein,father,212.3333333,4.615942029
Love Ke Chakkar Mein,kochar,4,1.333333333
Malamaal Weekly,lilaram,229.3333333,0.732694356
Malamaal Weekly,ballu,540.8333333,3.755787037
Malamaal Weekly,kanhaiya,1310.833333,15.24224806
Malamaal Weekly,father,254.5,6.878378378
Malamaal Weekly,antony,229.8333333,6.048245614
Malamaal Weekly,man,391.5,9.548780488
Malamaal Weekly,anthony,1055.316667,8.309580052
Malamaal Weekly,bajey,453.3333333,6.666666667
Mere Jeevan Saathi,vicky,415,1.466431095
Naksha,bali,392.0833333,4.00085034
Naksha,father,497.5,16.0483871
Naksha,veer,48.5,0.557471264
Naksha,youngster,0,0
Omkara,father,422.5,7.412280702
Phir Hera Pheri,shyam,271.6666667,1.656504065
Phir Hera Pheri,tiwari,115.6333333,1.156333333
Phir Hera Pheri,baburao,0,0
Phir Hera Pheri,man,0,0
Phir Hera Pheri,pappu,2066.666667,11.17117117
Phir Hera Pheri,apte,35,5
Phir Hera Pheri,raju,749,2.086350975
Pyaar Ke Side Effects,vivek,25,1.470588235
Pyaar Ke Side Effects,sid,335,2.080745342
Pyare Mohan,tony,692.8333333,4.004816956
Pyare Mohan,tiny,282.5,9.112903226
Pyare Mohan,mohan,0,0
Pyare Mohan,pyare,577.5,5.833333333
Pyare Mohan,man,0,0
Pyare Mohan,brother,9,0.36
Rang De Basanti,sukhi,212,5.578947368
Rang De Basanti,father,92,3.285714286
Rang De Basanti,daljit,172.5,3.194444444
Rang De Basanti,ajay,0,0
Rang De Basanti,laxman,0,0
Rang De Basanti,boy,0,0
Rang De Basanti,rathod,352,5.966101695
Rang De Basanti,pandey,383,5.984375
Rang De Basanti,son,6,2
Rang De Basanti,karan,10,0.117647059
Rocky  The Rebel,vikram,27,0.75
Rocky  The Rebel,anthony,118,1.008547009
Rocky  The Rebel,brother,16,2.666666667
Rocky  The Rebel,rocky,802.9166667,4.034757119
Saawan... The Love Season,nostradamus,33,1.137931034
Saawan... The Love Season,raj,278,5.054545455
Saawan... The Love Season,man,65,5.416666667
Salaam Bacche,father,1054.583333,6.674578059
Salaam Bacche,man,55,2.894736842
Salaam Bacche,boy,246,5.466666667
Sandwich,sher,60.5,0.375776398
Sandwich,father,225.0666667,3.41010101
Sandwich,shekhar,520.3333333,9.635802469
Sandwich,singh,324,3.375
Sandwich,boy,0,0
Sandwich,vicky,0,0
Shaadi Karke Phas Gaya Yaar,ayaan,32,0.463768116
Shaadi Karke Phas Gaya Yaar,brother,130,7.222222222
Shaadi Se Pehle,khanna,153,12.75
Shaadi Se Pehle,ashish,1347.5,7.054973822
Shaadi Se Pehle,anna,28,0.7
Shikhar,father,111,6.9375
Shikhar,shrikant,63,1.4
Shikhar,jaidev,546,8.4
Shikhar,gaurav,230.5,2.352040816
Shiva,bappu,89,1.390625
Tathastu,dcp,0,0
Tathastu,the,0,0
Tathastu,son,311.55,2.781696429
Tathastu,rane,48.33333333,1.510416667
Tathastu,rajput,30.66666667,1.179487179
Tathastu,ravi,1172.419048,4.113751044
Tathastu,gaurav,12,0.157894737
Tathastu,party,93.33333333,4.057971014
Taxi No. 9211,son,53,1.962962963
Taxi No. 9211,jai,1827.5,7.001915709
Taxi No. 9211,bajaj,448,9.739130435
Taxi No. 9211,father,693.8333333,10.84114583
Taxi No. 9211,mittal,40,3.333333333
Taxi No. 9211,raghav,383.8333333,1.541499331
Taxi No. 9211,arjun,0,0
Teesri Aankh: The Hidden Camera,rahul,33,3.3
Teesri Aankh: The Hidden Camera,arjun,22.66666667,0.871794872
Teesri Aankh: The Hidden Camera,sudama,13,0.144444444
The Killer,vikram,917.8333333,3.792699725
The Killer,nikhil,1079.333333,2.588329337
The Killer,officer,215.6666667,10.26984127
The Killer,taxi,175,3.431372549
